time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-03 00:00:00+00:00,,,2,2
2025-08-04 00:00:00+00:00,,,2,2
2025-08-05 00:00:00+00:00,,,38,4
2025-08-06 00:00:00+00:00,4.0,2.0,21,3
2025-08-07 00:00:00+00:00,,,18,3
2025-08-08 00:00:00+00:00,,,14,6
2025-08-10 00:00:00+00:00,,,18,2
2025-08-11 00:00:00+00:00,1.0,1.0,36,4
2025-08-12 00:00:00+00:00,,,4,1
2025-08-13 00:00:00+00:00,,,13,3
2025-08-14 00:00:00+00:00,,,20,6
2025-08-15 00:00:00+00:00,,,11,4
2025-08-16 00:00:00+00:00,,,3,2
