time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-29 00:00:00+00:00,,,23,5
2024-01-30 00:00:00+00:00,,,11,1
2024-01-31 00:00:00+00:00,,,17,7
2024-02-01 00:00:00+00:00,,,24,5
2024-02-02 00:00:00+00:00,,,42,3
2024-02-03 00:00:00+00:00,,,24,4
2024-02-04 00:00:00+00:00,,,3,2
2024-02-05 00:00:00+00:00,1.0,1.0,4,2
2024-02-06 00:00:00+00:00,,,65,1
2024-02-07 00:00:00+00:00,,,11,3
2024-02-08 00:00:00+00:00,1.0,1.0,1,1
2024-02-09 00:00:00+00:00,,,3,2
2024-02-10 00:00:00+00:00,,,6,1
2024-02-11 00:00:00+00:00,,,1,1
