time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-14 00:00:00+00:00,,,5,3
2025-03-15 00:00:00+00:00,,,7,3
2025-03-16 00:00:00+00:00,,,3,1
2025-03-17 00:00:00+00:00,,,17,4
2025-03-18 00:00:00+00:00,3.0,3.0,6,5
2025-03-19 00:00:00+00:00,,,3,2
2025-03-20 00:00:00+00:00,1.0,1.0,19,2
2025-03-21 00:00:00+00:00,,,6,3
2025-03-22 00:00:00+00:00,1.0,1.0,8,2
2025-03-23 00:00:00+00:00,,,1,1
2025-03-24 00:00:00+00:00,,,7,3
2025-03-25 00:00:00+00:00,,,24,5
2025-03-26 00:00:00+00:00,,,16,3
2025-03-27 00:00:00+00:00,,,12,4
