referrer,views_total,views_unique
nature.com,489,83
github.com,161,16
Google,18,8
colab.research.google.com,9,4
sciwheel.com,6,1
osf.io,3,3
www-nature-com.proxy1.lib.uwo.ca,3,1
Bing,3,1
overleaf.com,1,1
