url_path,views_total,views_unique
/NSBLab/BrainEigenmodes,78,36
/NSBLab/BrainEigenmodes/tree/main/data,33,10
/NSBLab/BrainEigenmodes/tree/main/functions_matlab,24,11
/NSBLab/BrainEigenmodes/tree/main,23,8
/NSBLab/BrainEigenmodes/blob/main/surface_eigenmodes.py,19,7
/NSBLab/BrainEigenmodes/blob/main/volume_eigenmodes.py,13,6
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_analysis.m,10,5
/NSBLab/BrainEigenmodes/blob/main/README.md,9,5
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_calculation.sh,7,4
/NSBLab/BrainEigenmodes/blob/main/data/figures_Nature/Figure1.mat,7,2
