referrer,views_total,views_unique
nature.com,594,95
github.com,142,16
colab.research.google.com,38,17
Google,14,6
osf.io,7,3
flowus.cn,7,1
sciwheel.com,6,1
Bing,3,1
www-nature-com.proxy1.lib.uwo.ca,3,1
cn.bing.com,1,1
