time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-04 00:00:00+00:00,,,2,1
2024-08-05 00:00:00+00:00,,,19,2
2024-08-07 00:00:00+00:00,,,5,3
2024-08-08 00:00:00+00:00,,,14,2
2024-08-09 00:00:00+00:00,,,12,4
2024-08-10 00:00:00+00:00,,,2,2
2024-08-11 00:00:00+00:00,,,3,2
2024-08-12 00:00:00+00:00,,,10,3
2024-08-13 00:00:00+00:00,,,35,6
2024-08-14 00:00:00+00:00,1.0,1.0,69,8
2024-08-15 00:00:00+00:00,,,31,2
2024-08-16 00:00:00+00:00,,,4,2
2024-08-17 00:00:00+00:00,1.0,1.0,1,1
