time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-30 00:00:00+00:00,88,4,5,4
2026-03-31 00:00:00+00:00,0,0,15,4
2026-04-01 00:00:00+00:00,0,0,11,4
2026-04-02 00:00:00+00:00,0,0,14,7
2026-04-03 00:00:00+00:00,1,1,8,7
2026-04-04 00:00:00+00:00,0,0,5,3
2026-04-05 00:00:00+00:00,2,2,3,3
2026-04-06 00:00:00+00:00,3,3,4,3
2026-04-07 00:00:00+00:00,0,0,2,2
2026-04-08 00:00:00+00:00,0,0,7,6
2026-04-09 00:00:00+00:00,1,1,6,6
2026-04-10 00:00:00+00:00,2,2,2,2
2026-04-11 00:00:00+00:00,0,0,3,3
2026-04-12 00:00:00+00:00,1,1,1,1
