time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-10 00:00:00+00:00,,,18,2
2025-08-11 00:00:00+00:00,1.0,1.0,36,4
2025-08-12 00:00:00+00:00,,,4,1
2025-08-13 00:00:00+00:00,,,13,3
2025-08-14 00:00:00+00:00,,,20,6
2025-08-15 00:00:00+00:00,,,11,4
2025-08-16 00:00:00+00:00,,,3,2
2025-08-17 00:00:00+00:00,2.0,2.0,9,4
2025-08-18 00:00:00+00:00,6.0,3.0,7,5
2025-08-19 00:00:00+00:00,1.0,1.0,2,1
2025-08-20 00:00:00+00:00,,,2,2
2025-08-21 00:00:00+00:00,,,12,2
2025-08-22 00:00:00+00:00,1.0,1.0,1,1
2025-08-23 00:00:00+00:00,2.0,2.0,3,2
