time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-03 00:00:00+00:00,,,24,4
2025-11-04 00:00:00+00:00,,,21,5
2025-11-05 00:00:00+00:00,1.0,1.0,24,3
2025-11-06 00:00:00+00:00,,,68,5
2025-11-07 00:00:00+00:00,2.0,2.0,34,6
2025-11-08 00:00:00+00:00,,,13,7
2025-11-09 00:00:00+00:00,,,4,3
2025-11-11 00:00:00+00:00,1.0,1.0,17,2
2025-11-12 00:00:00+00:00,1.0,1.0,11,5
2025-11-13 00:00:00+00:00,,,73,9
2025-11-14 00:00:00+00:00,,,9,6
2025-11-15 00:00:00+00:00,1.0,1.0,1,1
2025-11-16 00:00:00+00:00,,,8,3
