referrer,views_total,views_unique
nature.com,774,165
github.com,98,15
Google,47,16
www-nature-com.proxy1.lib.uwo.ca,18,1
osf.io,9,4
sciwheel.com,5,1
www-nature-com-443.webvpn.las.ac.cn,4,1
m.facebook.com,2,2
www-nature-com-443.vpnm.ccmu.edu.cn,1,1
