time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-18 00:00:00+00:00,2,2,7,5
2026-03-19 00:00:00+00:00,1,1,17,5
2026-03-20 00:00:00+00:00,0,0,8,5
2026-03-21 00:00:00+00:00,0,0,2,1
2026-03-22 00:00:00+00:00,0,0,2,2
2026-03-23 00:00:00+00:00,2,1,2,2
2026-03-24 00:00:00+00:00,2,2,45,8
2026-03-25 00:00:00+00:00,0,0,8,4
2026-03-26 00:00:00+00:00,3,3,10,3
2026-03-27 00:00:00+00:00,0,0,3,2
2026-03-28 00:00:00+00:00,1,1,20,4
2026-03-29 00:00:00+00:00,1,1,5,3
2026-03-30 00:00:00+00:00,88,4,5,4
2026-03-31 00:00:00+00:00,0,0,15,4
