referrer,views_total,views_unique
nature.com,743,122
github.com,166,17
Google,43,11
colab.research.google.com,38,18
osf.io,16,6
flowus.cn,7,1
editor.csdn.net,2,1
cn.bing.com,1,1
yandex.ru,1,1
link.csdn.net,1,1
