time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-31 00:00:00+00:00,,,52,15
2023-06-01 00:00:00+00:00,4.0,3.0,331,67
2023-06-02 00:00:00+00:00,7.0,5.0,319,67
2023-06-03 00:00:00+00:00,1.0,1.0,267,39
2023-06-04 00:00:00+00:00,,,57,21
2023-06-05 00:00:00+00:00,5.0,4.0,176,41
2023-06-06 00:00:00+00:00,3.0,3.0,264,46
2023-06-07 00:00:00+00:00,3.0,2.0,101,27
2023-06-08 00:00:00+00:00,1.0,1.0,191,38
2023-06-09 00:00:00+00:00,,,111,28
2023-06-10 00:00:00+00:00,,,86,14
2023-06-11 00:00:00+00:00,,,125,16
2023-06-12 00:00:00+00:00,,,139,32
2023-06-13 00:00:00+00:00,5.0,5.0,299,41
