time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-18 00:00:00+00:00,2,2,10,2
2026-07-19 00:00:00+00:00,0,0,6,2
2026-07-20 00:00:00+00:00,0,0,40,4
2026-07-21 00:00:00+00:00,0,0,16,3
2026-07-22 00:00:00+00:00,2,2,4,2
2026-07-23 00:00:00+00:00,0,0,3,2
2026-07-24 00:00:00+00:00,0,0,1,1
2026-07-25 00:00:00+00:00,0,0,44,1
2026-07-26 00:00:00+00:00,1,1,6,2
2026-07-27 00:00:00+00:00,4,2,16,6
2026-07-28 00:00:00+00:00,2,1,0,0
2026-07-29 00:00:00+00:00,0,0,3,1
2026-07-30 00:00:00+00:00,0,0,10,5
2026-07-31 00:00:00+00:00,1,1,5,2
