referrer,views_total,views_unique
colab.research.google.com,332,2
nature.com,223,30
github.com,56,8
Google,29,4
link.csdn.net,20,1
www-nature-com-s.libyc.nudt.edu.cn,10,1
cn.bing.com,3,1
monash.edu,3,1
osf.io,2,2
www-nature-com-443.webvpn.ccmu.edu.cn,2,1
