time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-30 00:00:00+00:00,,,50,9
2023-07-31 00:00:00+00:00,1.0,1.0,184,12
2023-08-01 00:00:00+00:00,1.0,1.0,89,8
2023-08-02 00:00:00+00:00,1.0,1.0,79,12
2023-08-03 00:00:00+00:00,,,95,14
2023-08-04 00:00:00+00:00,,,42,7
2023-08-05 00:00:00+00:00,,,41,5
2023-08-06 00:00:00+00:00,,,9,5
2023-08-07 00:00:00+00:00,1.0,1.0,159,16
2023-08-08 00:00:00+00:00,1.0,1.0,101,13
2023-08-09 00:00:00+00:00,,,22,6
2023-08-10 00:00:00+00:00,1.0,1.0,43,5
2023-08-11 00:00:00+00:00,1.0,1.0,31,6
2023-08-12 00:00:00+00:00,,,2,2
