referrer,views_total,views_unique
nature.com,380,65
github.com,80,12
Google,35,10
osf.io,3,3
www-nature-com.proxy1.lib.uwo.ca,3,1
360doc.com,2,1
overleaf.com,1,1
colab.research.google.com,1,1
