url_path,views_total,views_unique
/NSBLab/BrainEigenmodes,82,61
/NSBLab/BrainEigenmodes/tree/main/data,62,16
/NSBLab/BrainEigenmodes/blob/main/surface_eigenmodes.py,37,11
/NSBLab/BrainEigenmodes/blob/main/generate_paper_figures_main_Nature.m,37,7
/NSBLab/BrainEigenmodes/tree/main/functions_matlab,36,10
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_analysis.m,33,8
/NSBLab/BrainEigenmodes/tree/main/data/template_surfaces_volumes,27,6
/NSBLab/BrainEigenmodes/tree/main,26,12
/NSBLab/BrainEigenmodes/blob/main/volume_eigenmodes.py,21,8
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_calculation.sh,14,5
